	input_vars_id	input_vars	satdeficit	eval_fraction	regtypes	tree_maxdepth	subdomain_sizes	refstd	samplestd	samplecorr	exectime	RMSE	feature_importances
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.110058434	0.10381273353148562	0.9498376647623961	0:00:00.416718	0.034428783	{'qtm': 0.0031333843, 'qsm': 0.0, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.96692735, 'skew_l': 0.029939253}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.11757816	0.10603215301847521	0.92478194911011	0:00:01.218746	0.044819728	{'qtm': 0.011777036, 'qsm': 0.00035310324, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.9569163, 'skew_l': 0.030953579}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.12899993	0.11061744338569088	0.8961868555844543	0:00:04.534360	0.057452038	{'qtm': 0.036791995, 'qsm': 0.01821889, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.9123509, 'skew_l': 0.03263825}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13839203	0.10642256382254145	0.8256352432028228	0:00:24.519632	0.078474246	{'qtm': 0.12960961, 'qsm': 0.07066711, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.7978643, 'skew_l': 0.0018589416}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.14699048	0.08253133201319954	0.6055740975965039	0:01:43.153071	0.117152885	{'qtm': 0.081432834, 'qsm': 0.0, 'pm': 0.16906425, 'tm': 0.07654085, 'qlm': 0.67296207, 'skew_l': 0.0}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	1	0.110058434	0.10899998843658516	0.9606697812310646	0:00:00.178514	0.030737719	{'qtm': 0.020140102, 'qsm': 0.012312062, 'pm': 0.01467113, 'tm': 0.00770333, 'qlm': 0.9001554, 'skew_l': 0.04501798}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	05	0.11757816	0.11403345967730186	0.9585116634114423	0:00:00.761086	0.033542555	{'qtm': 0.046183046, 'qsm': 0.022007123, 'pm': 0.010615817, 'tm': 0.005338989, 'qlm': 0.86680365, 'skew_l': 0.0490514}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	025	0.12899993	0.12190578458601146	0.9430830201575241	0:00:03.416588	0.04290099	{'qtm': 0.07764864, 'qsm': 0.043293834, 'pm': 0.0067469, 'tm': 0.0050251363, 'qlm': 0.81528544, 'skew_l': 0.052000023}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	0125	0.13839203	0.12296649572389748	0.8838935106089127	0:00:16.550410	0.06472778	{'qtm': 0.21377724, 'qsm': 0.12921123, 'pm': 0.006734539, 'tm': 0.0034851776, 'qlm': 0.6165985, 'skew_l': 0.030193342}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	decision_tree	10	00625	0.14699048	0.11057962712026397	0.7509728945116776	0:01:11.081669	0.09706288	{'qtm': 0.13697234, 'qsm': 0.097746216, 'pm': 0.13576537, 'tm': 0.063631825, 'qlm': 0.5515445, 'skew_l': 0.014339737}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	1	0.110058434	0.10381273353148562	0.9498376647623961	0:00:00.414629	0.034428783	{'qtm': 0.0031333843, 'qsm': 0.0, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.96692735, 'skew_l': 0.029939253}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	05	0.11757816	0.1060321530184752	0.92478194911011	0:00:01.117124	0.044819728	{'qtm': 0.011777036, 'qsm': 0.00035310324, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.9569163, 'skew_l': 0.030953579}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	025	0.12899993	0.11061744338569088	0.8961868555844543	0:00:04.538496	0.057452038	{'qtm': 0.036791995, 'qsm': 0.01821889, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.9123509, 'skew_l': 0.03263825}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	0125	0.13839203	0.10642256382254145	0.8256352432028228	0:00:22.606960	0.078474246	{'qtm': 0.12960961, 'qsm': 0.07066711, 'pm': 0.0, 'tm': 0.0, 'qlm': 0.7978643, 'skew_l': 0.0018589416}
0	R01	['qtm,qsm,pm,tm,qlm,skew_l']	False	0.2	random_forest	10	00625	0.14699048	0.08253133201319954	0.605574097596504	0:01:42.153624	0.117152885	{'qtm': 0.081432834, 'qsm': 0.0, 'pm': 0.16906425, 'tm': 0.07654085, 'qlm': 0.67296207, 'skew_l': 0.0}
